531674,manzhu7,保密,10000,http://i2.hdslb.com/bfs/face/3a058b240dd6565dfe1ba2ea6a8d8e21aae2c800.jpg,2012-09-30 14:05:48,0,01-01,,1,-1,,0,0,bfs/space/768cc4fd97618cf589d23c2711a1d1a729f42235.png,1,0,0,0,0,0
533341,笨笨。,保密,10000,http://static.hdslb.com/images/member/noface.gif,2012-09-30 14:40:23,0,01-01,,1,-1,,0,0,bfs/space/768cc4fd97618cf589d23c2711a1d1a729f42235.png,1,0,0,0,0,0
530007,我床能睡两人,保密,10000,http://static.hdslb.com/images/member/noface.gif,2012-09-30 13:34:46,0,01-01,,2,-1,,0,0,bfs/space/768cc4fd97618cf589d23c2711a1d1a729f42235.png,1,0,0,0,0,0
531675,专制各种不服,保密,10000,http://i2.hdslb.com/bfs/face/90372866bab74a43547d532160656592f7a5035d.jpg,2012-09-30 14:05:49,0,01-01,,2,-1,,0,0,bfs/space/768cc4fd97618cf589d23c2711a1d1a729f42235.png,1,0,0,0,0,0
533342,kkrdbd1,保密,10000,http://static.hdslb.com/images/member/noface.gif,2012-09-30 14:40:25,0,01-01,,1,-1,,0,0,bfs/space/768cc4fd97618cf589d23c2711a1d1a729f42235.png,1,0,0,0,0,0
530008,考研狗,保密,10000,http://static.hdslb.com/images/member/noface.gif,2012-09-30 13:34:47,0,01-01,,3,-1,,0,0,bfs/space/768cc4fd97618cf589d23c2711a1d1a729f42235.png,1,0,0,0,0,0
531676,Paco帕克,男,10000,http://i2.hdslb.com/bfs/face/443431691f31153169d40bb3b7f5bf7e0edf5d15.jpg,2012-09-30 14:05:52,0,01-18,主玩钢铁之师，虎牙直播间链接http://www.huya.com/holygrail 群：46-4666-405,5,-1,,1,0,bfs/space/768cc4fd97618cf589d23c2711a1d1a729f42235.png,1,0,0,0,0,0
530009,GOT,保密,10000,http://static.hdslb.com/images/member/noface.gif,2012-09-30 13:34:47,0,01-01,,1,-1,,0,0,bfs/space/768cc4fd97618cf589d23c2711a1d1a729f42235.png,1,0,0,0,0,0
531677,Lostnova,保密,10000,http://i1.hdslb.com/bfs/face/e260df71a763df5356aa3ea1b26c02e0cd76a5fd.jpg,2012-09-30 14:05:53,0,01-01,,5,-1,,2,1,bfs/space/768cc4fd97618cf589d23c2711a1d1a729f42235.png,1,0,0,0,0,0
530010,悲之心XD,男,10000,http://i1.hdslb.com/bfs/face/e211881b3120d0b1d467825df22c823d6ab97dc9.jpg,2012-09-30 13:34:48,0,03-11,要污，不要优雅,5,-1,,1,1,bfs/space/768cc4fd97618cf589d23c2711a1d1a729f42235.png,1,0,0,0,0,0
530011,momoon,保密,10000,http://i1.hdslb.com/bfs/face/2da13d34adce6fba4723fb7c46fa17311093bcfc.jpg,2012-09-30 13:34:51,0,01-01,,4,-1,,0,0,bfs/space/768cc4fd97618cf589d23c2711a1d1a729f42235.png,1,0,0,0,0,0
530012,QB我喜欢你,保密,10000,http://static.hdslb.com/images/member/noface.gif,2012-09-30 13:34:51,0,01-01,,3,-1,,0,0,bfs/space/768cc4fd97618cf589d23c2711a1d1a729f42235.png,1,0,0,0,0,0
533343,恋雪の炎,保密,10000,http://static.hdslb.com/images/member/noface.gif,2012-09-30 14:40:27,0,02-14,,5,-1,,1,0,bfs/space/768cc4fd97618cf589d23c2711a1d1a729f42235.png,1,0,0,0,0,0
530013,pandada8,保密,10000,http://i1.hdslb.com/bfs/face/4415e16e6717b754e441c089e64c12bb12e0030a.jpg,2012-09-30 13:34:51,0,01-01,,4,-1,,0,0,bfs/space/768cc4fd97618cf589d23c2711a1d1a729f42235.png,1,0,0,0,0,0
531678,噫懿轶邑,保密,10000,http://static.hdslb.com/images/member/noface.gif,2012-09-30 14:05:56,0,01-01,,5,-1,,1,1,bfs/space/768cc4fd97618cf589d23c2711a1d1a729f42235.png,1,0,0,0,0,0
530014,空中的一片澐,保密,10000,http://i2.hdslb.com/bfs/face/1e4044b896ac3b1e254ef5affcc49e2cab62c19e.jpg,2012-09-30 13:34:51,0,01-01,,4,-1,,0,0,bfs/space/768cc4fd97618cf589d23c2711a1d1a729f42235.png,1,0,0,0,0,0
531679,藍小娜,女,10000,http://i2.hdslb.com/bfs/face/75b94f85de8aa2dae0007ebee916a8bd0c9f7559.jpg,2012-09-30 14:05:57,0,01-01,,4,-1,,0,0,bfs/space/768cc4fd97618cf589d23c2711a1d1a729f42235.png,1,0,0,0,0,0
530015,三次元的大欧派,男,10000,http://i2.hdslb.com/bfs/face/6a4eaec2f5e7e536409f6830e67c30bdd0b9a2fe.jpg,2012-09-30 13:34:53,0,12-24,Arisa Controvento  ,5,-1,,2,1,bfs/space/ef1b08e62fdc35b06e39795bc6de8e510935bf97.jpg,9,0,0,0,0,0
531680,toai,保密,10000,http://i1.hdslb.com/bfs/face/cae46a92da33e8640c719e599b5a051701ffbd2b.jpg,2012-09-30 14:05:57,0,01-01,,4,-1,,0,0,bfs/space/c9dae917e24b4fc17c4d544caf6b6c0b17f8692b.jpg,3,0,0,0,0,0
